gender,parental_level_of_education,lunch,test_preparation_course,math_score,reading_score,writing_score,science_score,total_score,grade,gender_encoded,parental_education_encoded,grade_encoded
female,associate's degree,0,1,61.0,71.0,83.0,82.0,297.0,B,1,3.0,3.0
female,high school,1,1,54.0,85.0,65.0,65.0,269.0,B,1,1.0,3.0
female,some college,0,1,51.0,50.0,83.0,73.0,257.0,B,1,2.0,3.0
female,some college,1,0,88.0,34.0,96.0,93.0,311.0,B,1,2.0,3.0
female,some college,1,0,92.0,54.0,68.0,85.0,299.0,B,1,2.0,3.0
female,high school,0,0,50.0,88.0,81.0,51.0,270.0,B,1,1.0,3.0
female,high school,0,0,82.0,85.0,65.0,98.0,330.0,A,1,1.0,4.0
female,high school,1,0,79.0,73.0,100.0,74.0,326.0,A,1,1.0,4.0
female,associate's degree,1,1,100.0,72.0,95.0,68.0,335.0,A,1,3.0,4.0
female,high school,0,1,54.0,86.0,94.0,54.0,288.0,B,1,1.0,3.0
female,some college,0,1,78.0,81.0,79.0,64.0,302.0,B,1,2.0,3.0
female,high school,0,0,51.0,39.0,61.0,36.0,187.0,D,1,1.0,1.0
female,high school,1,1,96.0,68.0,95.0,73.0,332.0,A,1,1.0,4.0
female,high school,0,0,53.0,97.0,90.0,59.0,299.0,B,1,1.0,3.0
female,some college,1,0,78.0,71.0,58.0,67.0,274.0,B,1,2.0,3.0
female,bachelor's degree,1,0,58.0,72.0,77.0,49.0,256.0,B,1,4.0,3.0
female,high school,1,0,27.0,41.0,100.0,97.0,265.0,B,1,1.0,3.0
female,some college,1,1,49.0,56.0,48.0,66.0,219.0,C,1,2.0,2.0
female,bachelor's degree,1,0,76.0,80.0,50.0,23.0,229.0,C,1,4.0,2.0
female,some college,0,0,57.0,100.0,67.0,69.0,293.0,B,1,2.0,3.0
female,high school,1,1,27.0,68.0,43.0,41.0,179.0,D,1,1.0,1.0
female,some college,0,0,72.0,99.0,64.0,52.0,287.0,B,1,2.0,3.0
female,high school,1,0,37.0,56.0,86.0,61.0,240.0,C,1,1.0,2.0
female,high school,1,0,63.0,67.0,61.0,71.0,262.0,B,1,1.0,3.0
female,master's degree,1,1,29.0,58.0,57.0,63.0,207.0,C,1,5.0,2.0
female,some college,0,0,62.0,79.0,75.0,96.0,312.0,B,1,2.0,3.0
female,some college,1,0,70.0,73.0,74.0,46.0,263.0,B,1,2.0,3.0
female,associate's degree,0,0,65.0,77.0,76.0,60.0,278.0,B,1,3.0,3.0
female,associate's degree,1,0,88.0,80.0,59.0,24.0,251.0,B,1,3.0,3.0
female,master's degree,1,1,74.0,94.0,76.0,78.0,322.0,A,1,5.0,4.0
female,master's degree,0,1,93.0,75.0,67.0,51.0,286.0,B,1,5.0,3.0
female,high school,1,0,46.0,55.0,33.0,87.0,221.0,C,1,1.0,2.0
female,associate's degree,0,0,52.0,60.0,99.0,98.0,309.0,B,1,3.0,3.0
female,high school,0,0,69.0,98.0,97.0,57.0,321.0,A,1,1.0,4.0
female,some college,0,0,65.0,47.0,77.0,60.0,249.0,C,1,2.0,2.0
female,bachelor's degree,1,1,62.0,54.0,95.0,82.0,293.0,B,1,4.0,3.0
female,some college,1,0,53.0,100.0,90.0,72.0,315.0,B,1,2.0,3.0
female,high school,0,1,33.0,52.0,97.0,53.0,235.0,C,1,1.0,2.0
female,high school,1,0,41.0,95.0,79.0,59.0,274.0,B,1,1.0,3.0
female,high school,1,0,54.0,78.0,60.0,64.0,256.0,B,1,1.0,3.0
female,high school,1,0,48.0,81.0,76.0,75.0,280.0,B,1,1.0,3.0
female,high school,1,1,27.0,100.0,57.0,41.0,225.0,C,1,1.0,2.0
female,high school,1,1,51.0,70.0,90.0,80.0,291.0,B,1,1.0,3.0
female,some college,0,1,50.0,88.0,98.0,78.0,314.0,B,1,2.0,3.0
female,some college,1,0,82.0,96.0,76.0,57.0,311.0,B,1,2.0,3.0
female,high school,1,1,45.0,100.0,100.0,88.0,333.0,A,1,1.0,4.0
female,master's degree,0,0,68.0,59.0,64.0,95.0,286.0,B,1,5.0,3.0
female,some college,1,0,57.0,40.0,57.0,100.0,254.0,B,1,2.0,3.0
female,bachelor's degree,1,1,76.0,65.0,85.0,84.0,310.0,B,1,4.0,3.0
female,some college,1,1,48.0,73.0,88.0,56.0,265.0,B,1,2.0,3.0
female,high school,0,0,38.0,77.0,94.0,55.0,264.0,B,1,1.0,3.0
female,high school,1,0,55.0,92.0,100.0,100.0,347.0,A,1,1.0,4.0
female,high school,1,0,86.0,48.0,75.0,96.0,305.0,B,1,1.0,3.0
female,associate's degree,1,1,67.0,81.0,96.0,85.0,329.0,A,1,3.0,4.0
female,associate's degree,1,1,51.0,65.0,80.0,85.0,281.0,B,1,3.0,3.0
female,bachelor's degree,1,1,61.0,73.0,55.0,56.0,245.0,C,1,4.0,2.0
female,bachelor's degree,1,1,64.0,85.0,97.0,73.0,319.0,B,1,4.0,3.0
female,high school,1,1,32.0,93.0,87.0,95.0,307.0,B,1,1.0,3.0
female,high school,1,0,30.0,81.0,89.0,83.0,283.0,B,1,1.0,3.0
female,some college,0,0,69.0,37.0,95.0,59.0,260.0,B,1,2.0,3.0
female,associate's degree,0,0,45.0,64.0,88.0,60.0,257.0,B,1,3.0,3.0
female,associate's degree,1,1,64.0,56.0,81.0,73.0,274.0,B,1,3.0,3.0
female,high school,1,0,66.0,88.0,75.0,76.0,305.0,B,1,1.0,3.0
female,high school,1,1,73.0,94.0,91.0,81.0,339.0,A,1,1.0,4.0
female,associate's degree,1,0,51.0,75.0,70.0,42.0,238.0,C,1,3.0,2.0
female,associate's degree,1,0,77.0,73.0,72.0,69.0,291.0,B,1,3.0,3.0
female,some college,1,1,75.0,87.0,77.0,38.0,277.0,B,1,2.0,3.0
female,some college,1,0,27.0,70.0,89.0,62.0,248.0,C,1,2.0,2.0
female,some college,1,1,60.0,75.0,70.0,96.0,301.0,B,1,2.0,3.0
female,bachelor's degree,0,0,28.0,87.0,44.0,71.0,230.0,C,1,4.0,2.0
female,high school,1,0,62.0,52.0,100.0,93.0,307.0,B,1,1.0,3.0
female,bachelor's degree,1,1,31.0,89.0,82.0,69.0,271.0,B,1,4.0,3.0
female,some college,1,0,66.0,83.0,84.0,77.0,310.0,B,1,2.0,3.0
female,high school,1,0,93.0,80.0,99.0,72.0,344.0,A,1,1.0,4.0
female,high school,1,1,80.0,88.0,75.0,67.0,310.0,B,1,1.0,3.0
female,associate's degree,0,0,86.0,54.0,100.0,63.0,303.0,B,1,3.0,3.0
female,high school,1,1,27.0,82.0,46.0,76.0,231.0,C,1,1.0,2.0
female,some college,1,0,84.0,71.0,82.0,54.0,291.0,B,1,2.0,3.0
female,some college,1,0,27.0,49.0,99.0,88.0,263.0,B,1,2.0,3.0
female,high school,1,0,44.0,36.0,77.0,35.0,192.0,D,1,1.0,1.0
female,some college,1,0,39.0,45.0,39.0,69.0,192.0,D,1,2.0,1.0
female,high school,1,0,64.0,97.0,95.0,91.0,347.0,A,1,1.0,4.0
female,high school,1,0,97.0,75.0,55.0,75.0,302.0,B,1,1.0,3.0
female,high school,1,1,66.0,66.0,71.0,82.0,285.0,B,1,1.0,3.0
female,associate's degree,0,0,53.0,59.0,71.0,78.0,261.0,B,1,3.0,3.0
female,some college,0,0,45.0,28.0,77.0,78.0,228.0,C,1,2.0,2.0
female,associate's degree,1,1,66.0,60.0,78.0,97.0,301.0,B,1,3.0,3.0
female,associate's degree,1,0,74.0,71.0,72.0,62.0,279.0,B,1,3.0,3.0
female,bachelor's degree,0,0,67.0,45.0,57.0,76.0,245.0,C,1,4.0,2.0
female,high school,1,0,31.0,68.0,77.0,78.0,254.0,B,1,1.0,3.0
female,high school,0,0,66.0,100.0,49.0,53.0,268.0,B,1,1.0,3.0
female,high school,1,0,50.0,50.0,100.0,66.0,266.0,B,1,1.0,3.0
female,high school,1,1,60.0,46.0,41.0,38.0,185.0,D,1,1.0,1.0
female,some college,1,0,86.0,75.0,87.0,79.0,327.0,A,1,2.0,4.0
female,associate's degree,1,0,81.0,100.0,100.0,63.0,344.0,A,1,3.0,4.0
female,bachelor's degree,0,0,34.0,71.0,72.0,71.0,248.0,C,1,4.0,2.0
female,associate's degree,1,1,36.0,62.0,71.0,82.0,251.0,B,1,3.0,3.0
female,bachelor's degree,0,0,65.0,60.0,82.0,65.0,272.0,B,1,4.0,3.0
female,associate's degree,1,0,61.0,68.0,84.0,62.0,275.0,B,1,3.0,3.0
female,high school,1,1,68.0,85.0,74.0,63.0,290.0,B,1,1.0,3.0
female,high school,1,0,50.0,68.0,75.0,42.0,235.0,C,1,1.0,2.0
female,high school,1,1,69.0,57.0,60.0,75.0,261.0,B,1,1.0,3.0
female,some college,0,0,83.0,39.0,100.0,72.0,294.0,B,1,2.0,3.0
female,master's degree,0,0,45.0,88.0,88.0,78.0,299.0,B,1,5.0,3.0
female,associate's degree,1,1,52.0,100.0,89.0,87.0,328.0,A,1,3.0,4.0
female,some college,1,0,69.0,38.0,47.0,79.0,233.0,C,1,2.0,2.0
female,master's degree,1,1,48.0,76.0,73.0,33.0,230.0,C,1,5.0,2.0
female,bachelor's degree,0,0,27.0,85.0,74.0,60.0,246.0,C,1,4.0,2.0
female,high school,1,0,65.0,74.0,63.0,58.0,260.0,B,1,1.0,3.0
female,associate's degree,1,1,73.0,37.0,75.0,74.0,259.0,B,1,3.0,3.0
female,high school,1,0,78.0,67.0,74.0,60.0,279.0,B,1,1.0,3.0
female,high school,1,1,64.0,59.0,99.0,100.0,322.0,A,1,1.0,4.0
female,some college,1,1,38.0,73.0,92.0,74.0,277.0,B,1,2.0,3.0
female,high school,0,0,79.0,46.0,95.0,63.0,283.0,B,1,1.0,3.0
female,high school,0,0,40.0,55.0,67.0,67.0,229.0,C,1,1.0,2.0
female,high school,1,0,59.0,76.0,84.0,37.0,256.0,B,1,1.0,3.0
female,associate's degree,1,1,92.0,55.0,62.0,65.0,274.0,B,1,3.0,3.0
female,bachelor's degree,0,0,58.0,72.0,79.0,73.0,282.0,B,1,4.0,3.0
female,high school,1,0,61.0,58.0,69.0,76.0,264.0,B,1,1.0,3.0
female,some college,1,1,64.0,35.0,91.0,46.0,236.0,C,1,2.0,2.0
female,high school,1,1,31.0,75.0,89.0,42.0,237.0,C,1,1.0,2.0
female,associate's degree,1,1,81.0,64.0,85.0,23.0,253.0,B,1,3.0,3.0
female,associate's degree,1,1,84.0,86.0,66.0,94.0,330.0,A,1,3.0,4.0
female,high school,1,0,71.0,72.0,98.0,89.0,330.0,A,1,1.0,4.0
female,bachelor's degree,0,1,93.0,48.0,69.0,59.0,269.0,B,1,4.0,3.0
female,associate's degree,1,1,72.0,46.0,78.0,56.0,252.0,B,1,3.0,3.0
female,high school,1,0,67.0,100.0,86.0,91.0,344.0,A,1,1.0,4.0
female,high school,1,1,69.0,41.0,73.0,48.0,231.0,C,1,1.0,2.0
female,associate's degree,1,0,54.0,88.0,67.0,93.0,302.0,B,1,3.0,3.0
female,master's degree,1,1,71.0,90.0,65.0,67.0,293.0,B,1,5.0,3.0
female,associate's degree,1,0,59.0,69.0,54.0,68.0,250.0,B,1,3.0,3.0
female,high school,1,0,71.0,48.0,73.0,84.0,276.0,B,1,1.0,3.0
female,high school,0,1,53.0,100.0,79.0,32.0,264.0,B,1,1.0,3.0
female,some college,1,0,74.0,60.0,80.0,79.0,293.0,B,1,2.0,3.0
female,bachelor's degree,0,0,81.0,90.0,70.0,85.0,326.0,A,1,4.0,4.0
female,associate's degree,1,0,54.0,92.0,69.0,63.0,278.0,B,1,3.0,3.0
female,some college,0,1,66.0,23.0,46.0,71.0,206.0,C,1,2.0,2.0
female,master's degree,0,0,35.0,65.0,74.0,46.0,220.0,C,1,5.0,2.0
female,associate's degree,0,0,88.0,63.0,78.0,32.0,261.0,B,1,3.0,3.0
female,some college,0,0,60.0,70.0,39.0,56.0,225.0,C,1,2.0,2.0
female,high school,0,1,46.0,74.0,58.0,76.0,254.0,B,1,1.0,3.0
female,some college,1,0,90.0,81.0,77.0,47.0,295.0,B,1,2.0,3.0
female,high school,0,0,77.0,74.0,81.0,75.0,307.0,B,1,1.0,3.0
female,master's degree,0,1,75.0,97.0,52.0,61.0,285.0,B,1,5.0,3.0
female,some college,1,1,33.0,100.0,48.0,47.0,228.0,C,1,2.0,2.0
female,high school,0,1,68.0,92.0,68.0,62.0,290.0,B,1,1.0,3.0
female,associate's degree,1,1,97.0,81.0,44.0,82.0,304.0,B,1,3.0,3.0
female,some college,0,0,56.0,73.0,86.0,65.0,280.0,B,1,2.0,3.0
female,some college,0,1,58.0,68.0,67.0,75.0,268.0,B,1,2.0,3.0
female,associate's degree,0,0,43.0,77.0,64.0,66.0,250.0,B,1,3.0,3.0
female,some college,1,0,63.0,29.0,95.0,88.0,275.0,B,1,2.0,3.0
female,associate's degree,1,1,64.0,90.0,91.0,57.0,302.0,B,1,3.0,3.0
female,some college,1,0,68.0,53.0,90.0,73.0,284.0,B,1,2.0,3.0
female,high school,0,1,86.0,87.0,70.0,65.0,308.0,B,1,1.0,3.0
female,master's degree,1,0,75.0,53.0,59.0,73.0,260.0,B,1,5.0,3.0
female,some college,0,1,55.0,54.0,67.0,48.0,224.0,C,1,2.0,2.0
female,some college,0,0,34.0,59.0,66.0,49.0,208.0,C,1,2.0,2.0
female,high school,0,0,67.0,96.0,45.0,70.0,278.0,B,1,1.0,3.0
female,high school,1,1,70.0,100.0,58.0,83.0,311.0,B,1,1.0,3.0
female,high school,0,1,58.0,79.0,58.0,61.0,256.0,B,1,1.0,3.0
female,high school,1,1,27.0,75.0,87.0,84.0,273.0,B,1,1.0,3.0
female,bachelor's degree,0,1,76.0,78.0,77.0,65.0,296.0,B,1,4.0,3.0
female,some college,1,0,63.0,65.0,66.0,78.0,272.0,B,1,2.0,3.0
female,associate's degree,1,0,59.0,79.0,85.0,89.0,312.0,B,1,3.0,3.0
female,bachelor's degree,0,0,60.0,59.0,75.0,37.0,231.0,C,1,4.0,2.0
female,high school,1,0,87.0,41.0,59.0,36.0,223.0,C,1,1.0,2.0
female,high school,1,0,73.0,70.0,94.0,63.0,300.0,B,1,1.0,3.0
female,associate's degree,1,0,63.0,86.0,67.0,59.0,275.0,B,1,3.0,3.0
female,high school,1,1,36.0,72.0,93.0,40.0,241.0,C,1,1.0,2.0
female,some college,1,1,87.0,97.0,84.0,100.0,368.0,A,1,2.0,4.0
female,some college,1,1,56.0,76.0,82.0,57.0,271.0,B,1,2.0,3.0
female,high school,0,0,29.0,62.0,97.0,65.0,253.0,B,1,1.0,3.0
female,bachelor's degree,0,1,85.0,57.0,84.0,57.0,283.0,B,1,4.0,3.0
female,master's degree,0,0,65.0,69.0,84.0,35.0,253.0,B,1,5.0,3.0
female,bachelor's degree,1,0,27.0,96.0,88.0,65.0,276.0,B,1,4.0,3.0
female,high school,1,0,87.0,98.0,95.0,93.0,373.0,A,1,1.0,4.0
female,high school,1,1,91.0,68.0,78.0,46.0,283.0,B,1,1.0,3.0
female,high school,1,1,57.0,75.0,67.0,93.0,292.0,B,1,1.0,3.0
female,associate's degree,0,0,55.0,78.0,87.0,58.0,278.0,B,1,3.0,3.0
female,high school,1,1,45.0,74.0,83.0,37.0,239.0,C,1,1.0,2.0
female,associate's degree,1,1,74.0,89.0,93.0,42.0,298.0,B,1,3.0,3.0
female,high school,1,0,30.0,39.0,36.0,41.0,146.0,Fail,1,1.0,0.0
female,associate's degree,0,1,32.0,65.0,74.0,89.0,260.0,B,1,3.0,3.0
female,associate's degree,0,1,69.0,77.0,87.0,52.0,285.0,B,1,3.0,3.0
female,associate's degree,0,0,43.0,69.0,90.0,86.0,288.0,B,1,3.0,3.0
female,associate's degree,0,0,34.0,86.0,97.0,64.0,281.0,B,1,3.0,3.0
female,bachelor's degree,1,0,27.0,87.0,91.0,71.0,276.0,B,1,4.0,3.0
female,high school,0,0,85.0,66.0,86.0,88.0,325.0,A,1,1.0,4.0
female,high school,0,1,70.0,90.0,73.0,27.0,260.0,B,1,1.0,3.0
female,high school,1,0,40.0,40.0,66.0,45.0,191.0,D,1,1.0,1.0
female,some college,1,0,77.0,74.0,74.0,82.0,307.0,B,1,2.0,3.0
female,some college,1,1,48.0,70.0,64.0,40.0,222.0,C,1,2.0,2.0
female,high school,1,0,64.0,61.0,99.0,67.0,291.0,B,1,1.0,3.0
female,associate's degree,0,0,44.0,30.0,100.0,48.0,222.0,C,1,3.0,2.0
female,high school,1,1,83.0,39.0,94.0,66.0,282.0,B,1,1.0,3.0
female,associate's degree,1,1,60.0,92.0,52.0,82.0,286.0,B,1,3.0,3.0
female,associate's degree,0,0,66.0,89.0,56.0,91.0,302.0,B,1,3.0,3.0
female,associate's degree,1,1,27.0,93.0,54.0,78.0,252.0,B,1,3.0,3.0
female,associate's degree,1,0,83.0,55.0,82.0,73.0,293.0,B,1,3.0,3.0
female,associate's degree,0,0,80.0,54.0,97.0,62.0,293.0,B,1,3.0,3.0
female,master's degree,1,1,74.0,77.0,75.0,88.0,314.0,B,1,5.0,3.0
female,high school,0,0,84.0,86.0,66.0,67.0,303.0,B,1,1.0,3.0
female,some college,0,0,37.0,92.0,77.0,64.0,270.0,B,1,2.0,3.0
female,high school,0,0,51.0,83.0,81.0,99.0,314.0,B,1,1.0,3.0
female,master's degree,0,0,43.0,60.0,74.0,75.0,252.0,B,1,5.0,3.0
female,master's degree,1,1,84.0,54.0,73.0,71.0,282.0,B,1,5.0,3.0
female,bachelor's degree,1,0,56.0,51.0,83.0,66.0,256.0,B,1,4.0,3.0
female,high school,1,0,66.0,80.0,73.0,76.0,295.0,B,1,1.0,3.0
female,master's degree,1,1,79.0,48.0,100.0,93.0,320.0,A,1,5.0,4.0
female,bachelor's degree,0,1,60.0,24.0,61.0,66.0,211.0,C,1,4.0,2.0
female,high school,1,1,67.0,77.0,78.0,31.0,253.0,B,1,1.0,3.0
female,associate's degree,1,1,54.0,23.0,82.0,48.0,207.0,C,1,3.0,2.0
female,associate's degree,1,1,78.0,92.0,73.0,93.0,336.0,A,1,3.0,4.0
female,high school,0,0,81.0,49.0,61.0,72.0,263.0,B,1,1.0,3.0
female,associate's degree,0,0,74.0,86.0,81.0,89.0,330.0,A,1,3.0,4.0
female,associate's degree,0,0,56.0,88.0,49.0,97.0,290.0,B,1,3.0,3.0
female,bachelor's degree,0,1,71.0,66.0,76.0,39.0,252.0,B,1,4.0,3.0
female,some college,1,0,59.0,44.0,92.0,75.0,270.0,B,1,2.0,3.0
female,master's degree,1,1,67.0,44.0,100.0,91.0,302.0,B,1,5.0,3.0
female,high school,1,0,87.0,55.0,100.0,72.0,314.0,B,1,1.0,3.0
female,high school,1,0,53.0,54.0,51.0,61.0,219.0,C,1,1.0,2.0
female,bachelor's degree,0,0,27.0,59.0,59.0,64.0,209.0,C,1,4.0,2.0
female,master's degree,0,1,80.0,56.0,100.0,60.0,296.0,B,1,5.0,3.0
female,some college,0,0,80.0,65.0,87.0,58.0,290.0,B,1,2.0,3.0
female,some college,0,0,72.0,59.0,100.0,53.0,284.0,B,1,2.0,3.0
female,high school,1,0,77.0,79.0,79.0,97.0,332.0,A,1,1.0,4.0
female,bachelor's degree,0,0,59.0,93.0,59.0,42.0,253.0,B,1,4.0,3.0
female,some college,1,1,48.0,71.0,60.0,90.0,269.0,B,1,2.0,3.0
female,high school,1,1,76.0,59.0,100.0,66.0,301.0,B,1,1.0,3.0
female,some college,0,0,72.0,52.0,94.0,85.0,303.0,B,1,2.0,3.0
female,associate's degree,1,1,78.0,39.0,94.0,37.0,248.0,C,1,3.0,2.0
female,bachelor's degree,1,0,81.0,44.0,78.0,90.0,293.0,B,1,4.0,3.0
female,high school,1,1,81.0,50.0,100.0,56.0,287.0,B,1,1.0,3.0
female,bachelor's degree,1,1,63.0,45.0,86.0,66.0,260.0,B,1,4.0,3.0
female,high school,1,0,68.0,100.0,70.0,82.0,320.0,A,1,1.0,4.0
female,high school,1,1,46.0,39.0,48.0,66.0,199.0,D,1,1.0,1.0
female,high school,1,1,55.0,73.0,90.0,66.0,284.0,B,1,1.0,3.0
female,bachelor's degree,1,0,86.0,89.0,90.0,93.0,358.0,A,1,4.0,4.0
female,bachelor's degree,0,1,64.0,85.0,73.0,75.0,297.0,B,1,4.0,3.0
female,some college,1,0,41.0,84.0,63.0,85.0,273.0,B,1,2.0,3.0
female,some college,0,1,54.0,77.0,71.0,57.0,259.0,B,1,2.0,3.0
female,high school,0,0,75.0,67.0,77.0,51.0,270.0,B,1,1.0,3.0
female,high school,1,0,64.0,63.0,40.0,78.0,245.0,C,1,1.0,2.0
female,high school,1,0,33.0,32.0,82.0,59.0,206.0,C,1,1.0,2.0
female,some college,1,1,63.0,41.0,91.0,100.0,295.0,B,1,2.0,3.0
female,associate's degree,1,0,62.0,88.0,78.0,100.0,328.0,A,1,3.0,4.0
female,bachelor's degree,1,1,58.0,83.0,62.0,67.0,270.0,B,1,4.0,3.0
female,high school,1,1,99.0,64.0,70.0,83.0,316.0,B,1,1.0,3.0
female,high school,0,1,72.0,50.0,71.0,81.0,274.0,B,1,1.0,3.0
female,bachelor's degree,1,0,75.0,67.0,96.0,47.0,285.0,B,1,4.0,3.0
female,bachelor's degree,1,0,100.0,100.0,100.0,54.0,354.0,A,1,4.0,4.0
female,high school,1,0,54.0,83.0,83.0,100.0,320.0,A,1,1.0,4.0
female,high school,1,1,59.0,69.0,63.0,88.0,279.0,B,1,1.0,3.0
female,high school,1,0,48.0,62.0,56.0,53.0,219.0,C,1,1.0,2.0
female,high school,0,0,61.0,62.0,64.0,69.0,256.0,B,1,1.0,3.0
female,high school,1,0,27.0,35.0,77.0,77.0,216.0,C,1,1.0,2.0
female,high school,1,0,36.0,82.0,63.0,72.0,253.0,B,1,1.0,3.0
female,some college,1,0,90.0,65.0,67.0,37.0,259.0,B,1,2.0,3.0
female,high school,1,0,45.0,67.0,70.0,80.0,262.0,B,1,1.0,3.0
female,master's degree,1,1,68.0,76.0,74.0,99.0,317.0,B,1,5.0,3.0
female,associate's degree,1,0,69.0,85.0,71.0,51.0,276.0,B,1,3.0,3.0
female,high school,1,0,100.0,81.0,58.0,63.0,302.0,B,1,1.0,3.0
female,some college,1,1,74.0,93.0,83.0,77.0,327.0,A,1,2.0,4.0
female,associate's degree,1,1,33.0,66.0,52.0,83.0,234.0,C,1,3.0,2.0
female,high school,1,1,69.0,45.0,51.0,38.0,203.0,C,1,1.0,2.0
female,some college,1,0,77.0,65.0,95.0,52.0,289.0,B,1,2.0,3.0
female,associate's degree,1,0,56.0,67.0,56.0,57.0,236.0,C,1,3.0,2.0
female,some college,1,1,89.0,98.0,61.0,88.0,336.0,A,1,2.0,4.0
female,bachelor's degree,0,1,43.0,84.0,85.0,45.0,257.0,B,1,4.0,3.0
female,high school,1,0,63.0,87.0,64.0,37.0,251.0,B,1,1.0,3.0
female,associate's degree,1,1,69.0,66.0,77.0,40.0,252.0,B,1,3.0,3.0
female,bachelor's degree,0,0,29.0,47.0,87.0,65.0,228.0,C,1,4.0,2.0
female,high school,1,1,77.0,89.0,75.0,78.0,319.0,B,1,1.0,3.0
female,associate's degree,0,0,61.0,100.0,60.0,63.0,284.0,B,1,3.0,3.0
female,high school,1,1,74.0,38.0,63.0,54.0,229.0,C,1,1.0,2.0
female,associate's degree,1,1,80.0,59.0,88.0,53.0,280.0,B,1,3.0,3.0
female,some college,1,0,70.0,65.0,95.0,56.0,286.0,B,1,2.0,3.0
female,some college,1,0,90.0,57.0,79.0,71.0,297.0,B,1,2.0,3.0
female,some college,0,0,98.0,86.0,83.0,75.0,342.0,A,1,2.0,4.0
female,bachelor's degree,1,1,78.0,94.0,71.0,84.0,327.0,A,1,4.0,4.0
female,some college,1,0,37.0,35.0,91.0,100.0,263.0,B,1,2.0,3.0
female,associate's degree,0,0,68.0,82.0,72.0,64.0,286.0,B,1,3.0,3.0
female,bachelor's degree,1,1,84.0,78.0,55.0,57.0,274.0,B,1,4.0,3.0
female,associate's degree,1,0,50.0,81.0,74.0,61.0,266.0,B,1,3.0,3.0
female,high school,1,1,83.0,95.0,63.0,66.0,307.0,B,1,1.0,3.0
female,high school,1,1,27.0,61.0,99.0,65.0,252.0,B,1,1.0,3.0
female,high school,1,0,59.0,56.0,58.0,51.0,224.0,C,1,1.0,2.0
female,master's degree,1,1,81.0,56.0,91.0,71.0,299.0,B,1,5.0,3.0
female,some college,1,1,60.0,49.0,74.0,34.0,217.0,C,1,2.0,2.0
female,associate's degree,1,0,66.0,68.0,100.0,94.0,328.0,A,1,3.0,4.0
female,associate's degree,1,1,79.0,98.0,82.0,66.0,325.0,A,1,3.0,4.0
female,associate's degree,1,1,70.0,90.0,81.0,62.0,303.0,B,1,3.0,3.0
female,associate's degree,1,1,38.0,58.0,58.0,55.0,209.0,C,1,3.0,2.0
female,high school,0,1,50.0,99.0,47.0,29.0,225.0,C,1,1.0,2.0
female,associate's degree,1,0,53.0,97.0,69.0,96.0,315.0,B,1,3.0,3.0
female,associate's degree,1,1,69.0,77.0,92.0,71.0,309.0,B,1,3.0,3.0
female,some college,1,0,50.0,58.0,82.0,57.0,247.0,C,1,2.0,2.0
female,high school,1,0,67.0,86.0,87.0,96.0,336.0,A,1,1.0,4.0
female,high school,1,1,49.0,100.0,57.0,68.0,274.0,B,1,1.0,3.0
female,high school,1,1,51.0,100.0,89.0,67.0,307.0,B,1,1.0,3.0
female,associate's degree,1,0,29.0,73.0,85.0,57.0,244.0,C,1,3.0,2.0
female,high school,1,0,83.0,55.0,66.0,89.0,293.0,B,1,1.0,3.0
female,high school,0,0,91.0,99.0,82.0,74.0,346.0,A,1,1.0,4.0
female,some college,1,0,91.0,77.0,86.0,100.0,354.0,A,1,2.0,4.0
female,some college,0,0,77.0,100.0,74.0,59.0,310.0,B,1,2.0,3.0
female,high school,1,1,58.0,69.0,79.0,81.0,287.0,B,1,1.0,3.0
female,high school,0,0,27.0,63.0,60.0,88.0,238.0,C,1,1.0,2.0
female,high school,0,0,63.0,72.0,73.0,81.0,289.0,B,1,1.0,3.0
female,master's degree,1,0,41.0,67.0,94.0,100.0,302.0,B,1,5.0,3.0
female,bachelor's degree,1,1,46.0,38.0,71.0,74.0,229.0,C,1,4.0,2.0
female,high school,0,0,69.0,61.0,86.0,47.0,263.0,B,1,1.0,3.0
female,some college,1,0,86.0,57.0,75.0,65.0,283.0,B,1,2.0,3.0
female,bachelor's degree,1,1,84.0,80.0,69.0,68.0,301.0,B,1,4.0,3.0
female,bachelor's degree,1,0,28.0,67.0,67.0,50.0,212.0,C,1,4.0,2.0
female,associate's degree,1,1,100.0,56.0,75.0,94.0,325.0,A,1,3.0,4.0
female,bachelor's degree,0,1,88.0,100.0,60.0,53.0,301.0,B,1,4.0,3.0
female,associate's degree,0,1,81.0,99.0,78.0,62.0,320.0,A,1,3.0,4.0
female,high school,1,0,100.0,45.0,81.0,55.0,281.0,B,1,1.0,3.0
female,high school,1,1,100.0,100.0,45.0,56.0,301.0,B,1,1.0,3.0
female,some college,1,1,78.0,78.0,100.0,65.0,321.0,A,1,2.0,4.0
female,some college,1,0,41.0,54.0,78.0,91.0,264.0,B,1,2.0,3.0
female,some college,1,1,41.0,79.0,89.0,87.0,296.0,B,1,2.0,3.0
female,master's degree,1,0,72.0,72.0,95.0,55.0,294.0,B,1,5.0,3.0
female,associate's degree,1,1,68.0,84.0,86.0,69.0,307.0,B,1,3.0,3.0
female,associate's degree,1,1,40.0,100.0,88.0,67.0,295.0,B,1,3.0,3.0
female,some college,0,0,54.0,100.0,100.0,75.0,329.0,A,1,2.0,4.0
female,high school,0,0,86.0,68.0,51.0,41.0,246.0,C,1,1.0,2.0
female,associate's degree,1,1,100.0,61.0,89.0,65.0,315.0,B,1,3.0,3.0
